"Geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gm13329",21.3382256519027,22.8899750396992,3.0337415803598,7.54513014156746,4.51836063916723e-14,6.41651078340767e-12
"Gm26323",28.3308487990061,8.51682582612208,1.73495353998358,4.90896478196337,9.15584169256584e-07,9.99421615202691e-05
"Il1rn",25.3300730804917,4.55813394139675,1.35352604710527,3.36759972306778,0.000758255980121301,0.0235477924017713
"Stpg3",32.0767105405783,6.84341832721337,1.59613252344019,4.28750008330359,1.80695189792022e-05,0.00139106765320416
"Uap1l1",49.1622130538314,4.40084888147688,1.02510546612157,4.29306937375647,1.7621991548461e-05,0.00137837898598577
"Gm13398",33.5902904878905,8.75103072236727,2.39131586061454,3.65950431998489,0.000252703583305738,0.0115422347737427
"Brd3os",12.052686069713,7.27649893340832,2.35136874654841,3.09458010109624,0.00197091706982065,0.0431717766980629
"Med27",28.1699425896995,-4.38919851107908,1.31366094926543,-3.34119584930451,0.000834183574572335,0.0251061793112542
"Abl1",126.137547121006,-0.747608583226667,0.237498208987824,-3.14784935184498,0.00164476435322626,0.0387966957027044
"Gm13611",21.6366350401317,5.11443771293841,1.23394118981363,4.14479859750114,3.40112505654892e-05,0.0023917430866414
"Garnl3",16.4001024900006,5.63197935376535,1.53693589686237,3.66442046494129,0.000247899257030145,0.0114025862659746
"Gm13536",21.5224446264131,-23.9137122926183,3.0043632428509,-7.95966078653197,1.72511563436606e-15,5.60848007689062e-13
"Rc3h2",67.6114954427625,-2.62967674961721,0.850842133905279,-3.09067527902886,0.0019970189818549,0.0435976069367039
"Olfml2a",34.3713265212667,6.02058278324118,1.56370542809933,3.85020265009833,0.000118020134302303,0.00658853534601227
"Arhgap15",39.4956706794436,4.03583072020778,1.0762669744437,3.74984164342105,0.000176946275257133,0.0088033781230819
"Gm13525",30.8988167070648,-24.4170510193429,3.00400232298908,-8.12817314836401,4.35808410255431e-16,3.71818530212671e-13
"Neb",81.3794958112615,-4.57029650662819,1.33436683681319,-3.42506751557408,0.000614646656631268,0.0204328105603308
"Gm14033",25.1864442135674,8.33507091685195,2.39282613769689,3.48335835418218,0.000495165071362979,0.0179873072880226
"Nr4a2",15.4234303296615,-7.22296127397376,1.32667849605364,-5.44439462572079,5.19818646735344e-08,6.44354859813379e-06
"Ccdc148",29.1561180599329,4.75530227484351,1.49735480218036,3.1758019327945,0.00149422934802124,0.0363099071281089
"Slc38a11",25.3466333772557,6.96256315829775,1.6638605173648,4.18458343450867,2.85689504374151e-05,0.00208939019024035
"Xirp2",57.4722011013876,-25.2691304632849,2.9207282584703,-8.65165404895263,5.07583156777658e-18,1.23740313903113e-14
"Klhl41",16.249172863988,-23.5360822524355,3.00474361290411,-7.83297521670665,4.76458257456367e-15,9.95593561687754e-13
"Gm13623",30.4362636812758,8.60957422784116,2.36547960528472,3.63967383553276,0.000272983598490681,0.012136568678186
"Rpl9-ps7",13.066172554326,-5.09278768179515,1.67536957161464,-3.03979955711322,0.0023673564663785,0.0489086483527094
"Hoxd3",21.6938627461011,22.9129838077523,3.03371154966073,7.5527891932622,4.26034274622798e-14,6.35877891317109e-12
"Gm14464",46.7054449222612,9.23559277969004,1.85609728375087,4.97581288467078,6.49743892970812e-07,7.31061840191082e-05
"Smtnl1",17.7175212382391,-23.660642316352,3.0046139408547,-7.87476953182925,3.41371529165477e-15,8.60903682259213e-13
"Olfr1042",15.5056625108533,7.6369501348992,2.39559570731924,3.18791276489855,0.00143303762964873,0.0356756906220775
"Olfr1217",17.0638024516086,-23.6111680733009,3.00467408978385,-7.8581461309168,3.8986032804992e-15,9.28124055298825e-13
"Olfr1253",25.2120065623696,-24.1426552177045,3.00418917312052,-8.03632988019428,9.25693198935165e-16,4.31038818724234e-13
"Agbl2",10.718370101756,5.89185730352467,1.81427631380849,3.24749722998732,0.00116424797402355,0.031771371485154
"Traf6",77.5803173639837,-4.08338865960469,1.13961070085536,-3.58314348622719,0.000339484001413146,0.0141815931849849
"Pax6",58.4073931879668,5.35796314021911,1.24906799114836,4.28956884508197,1.79020314937151e-05,0.00138999181427937
"Gm14014",13.9701429183563,7.48236586037308,2.44751976187092,3.05712173480204,0.00223473498323396,0.0472362263002358
"Arhgap11a",35.8369642103479,4.1862035641791,0.993693320557652,4.2127721678051,2.52255474991575e-05,0.0018635054710615
"Meis2",56.0487248157954,2.60351492467434,0.722362548121806,3.60416653859432,0.000313156219920514,0.0133972993671037
"Gm14016",22.0359901801744,8.1424044038924,2.38513571648419,3.4138117791866,0.000640608152654683,0.0208143758340483
"Ltk",41.1679532601638,9.06169650279342,1.52173373187407,5.9548502559864,2.60310063781649e-09,3.49317000269191e-07
"Gm14000",20.249508140135,6.50224195480881,2.05779319587221,3.15981312789441,0.0015787035909676,0.0376264595481634
"Fbln7",13.4108919702984,-4.24869721631802,1.33940201625317,-3.17208512811058,0.00151348634983814,0.0366519285415274
"Ebf4",21.863911897952,4.87388532878192,1.49198373844685,3.26671477924794,0.00108803239414374,0.0301985765258834
"Pak7",9.9868183912729,6.9986992480954,2.126014278063,3.29193426418184,0.000995008662303365,0.0286024595910477
"Kif16b",41.8192139207962,2.29954155477475,0.734113377490476,3.13240655365198,0.00173379609408713,0.0396873794494718
"Pax1",29.2769430095997,7.03628497259936,2.02582028448292,3.47330166772188,0.000514097165729171,0.0183855727215662
"Syndig1",25.3446605077886,8.34382985357688,2.39392061584928,3.48542462032174,0.000491356641208833,0.0179228767854404
"Zfp937",20.4941786893346,5.65146403485163,1.42500020088621,3.96593911449064,7.31075242907718e-05,0.00438255638443081
"Slc52a3",15.687314667381,6.88113319578256,1.58054060606822,4.35365796320802,1.33884543007326e-05,0.00108530587748731
"Hck",35.9800388655071,3.72383121004615,0.989497306511172,3.76335659080857,0.000167647882745445,0.00851453326707508
"Gm14230",36.0126798955043,-9.56550934586686,2.49700689951882,-3.83079011424043,0.000127732429316813,0.0068145131207439
"Rbl1",29.4422882345868,-3.6985279826281,1.04686791722868,-3.5329461546773,0.000410956162522798,0.0161154310702975
"Cd40",21.8641962866693,4.8661488435155,1.47215002515708,3.30547074711104,0.000948170011356885,0.0274148857886927
"Gm22692",20.6076411818505,-23.8345918102185,3.00441623616048,-7.93318566294202,2.1359474163536e-15,6.4020809153608e-13
"Atp9a",235.461678232164,1.36799014521732,0.412983817205198,3.31245460046104,0.000924811347049845,0.0269466445683229
"1700017J07Rik",14.9994095189964,7.58521895943774,2.42861296922928,3.12327203039062,0.00178852358420151,0.0403092980987912
"Tfap2c",18.5041508707046,7.88968191946997,2.39814816825726,3.28990594655518,0.00100220876101275,0.0286024595910477
"Pmepa1",36.6655205355112,-4.39056871472143,1.22052725652936,-3.59727215531939,0.00032157196846832,0.013673352275541
"Stx16",153.804353763318,-1.32857017461551,0.367333710625178,-3.61679349372639,0.000298275078538548,0.0129847308743552
"Fam217b",29.2048711823603,5.409515565942,1.56740012897442,3.45126650556138,0.000557962313674404,0.019339608441032
"4921531C22Rik",16.9166211293893,-4.54905594165623,1.36538620850503,-3.33169905578366,0.000863175443705818,0.0256512832556118
"Zbtb46",79.7952141918925,2.89556342681633,0.90942846279131,3.18393754460793,0.00145286355754566,0.0357761536300005
"Stmn2",14.5820390732195,-7.0661589984622,2.21974829366204,-3.18331543204152,0.00145598904744096,0.035792860162889
"Mir124-2hg",27.2109407798697,-24.2467423007334,3.004114590335,-8.07117757050326,6.96233720932793e-16,3.91685024464768e-13
"Gm43672",31.3819745414541,2.7285943302981,0.74485531322531,3.66325416742075,0.000249031212803508,0.0114187446698336
"Gm38197",20.0610069529762,7.23891775653417,1.76354043340863,4.10476426817306,4.04727371688321e-05,0.00269088512076594
"Gm37024",23.9821525837174,-24.0699930666335,3.00424124117638,-8.01200407501507,1.12854126827519e-15,4.58874192521113e-13
"Gm42695",31.3612764556305,-24.4410665852169,3.00399009251045,-8.13620079711762,4.07875121518509e-16,3.71818530212671e-13
"Platr4",27.4640897255158,-7.58136285141524,1.87313664992773,-4.04741578875612,5.17862038452268e-05,0.00327912036209581
"Gm38034",18.2916599733068,7.87145799206303,2.43531466293535,3.23221393599106,0.00122835055232791,0.0327269281036436
"Trpc4",16.6030287118044,-23.5619832773671,3.00471574109564,-7.8416680004397,4.44600579672912e-15,9.5634892336407e-13
"Vmn2r4",26.0154294757045,8.38082436582346,2.44212848622466,3.43177044659905,0.000599654898373895,0.0201676455002936
"Rapgef2",74.8922728965986,1.98225519353125,0.628140429273184,3.15575164589373,0.00160085105995391,0.0380124163213405
"Tmem154",30.7673842519295,-6.90693720479445,1.90889881415702,-3.61828356410006,0.000296563363370781,0.0129565183796115
"Crabp2",25.8269335516957,-24.1571666579842,3.00416502943495,-8.04122490651848,8.89448351754311e-16,4.31038818724234e-13
"AI849053",18.7552731744457,-23.7399059643494,3.00453875345915,-7.90134789808168,2.7590338646676e-15,7.47340524786907e-13
"Fdps",6.71166929262897,-5.57009475736885,1.5888265525821,-3.50579158456066,0.000455251545436161,0.0171181602958733
"Hormad1",15.731200858239,7.655365629295,2.40292873319194,3.18584797108234,0.00144330419658708,0.0356756906220775
"Plekho1",94.2020044125259,-2.24140370633886,0.615084959255676,-3.64405546357567,0.000268375547320593,0.0120785511712564
"Pde4dip",262.78848792222,-1.22951826122589,0.305809723268986,-4.02053357912503,5.8066471403184e-05,0.00362965075732638
"Gm42820",16.0093427757294,7.6820634819241,2.3926906457179,3.21063798852241,0.00132440664751845,0.0339861333916708
"Rpl36-ps7",16.6873722819666,-7.25617831416688,2.34719851206938,-3.091420805209,0.00199201111474804,0.0435532833713298
"Gm43465",16.194661405651,7.70802722772266,1.79722707014368,4.28884438464776,1.79605149995761e-05,0.00138999181427937
"Gm42939",131.082687025248,6.41409197650333,1.67775910034295,3.82301128641902,0.000131831742752944,0.00696138231497222
"Gm43061",19.101319009351,7.93356441063167,2.46608663306935,3.21706638535944,0.00129508628529777,0.0334667704189069
"Gnai3",440.439568231133,1.12835044737851,0.284951156118983,3.95980301588024,7.50116112168218e-05,0.00447834627456511
"Myoz2",13.8198550752181,-23.3223853190725,3.0050185751066,-7.76114514308624,8.41659263525596e-15,1.38325281433583e-12
"Gm42515",15.0682402516313,-23.4419422517442,3.00487284606375,-7.8013092242662,6.12681763560963e-15,1.08492370098209e-12
"Gm43355",19.6039331390208,5.3870410537342,1.53544965386755,3.50844525586698,0.000450733987740381,0.0170358812368955
"Gm43652",20.5706302995388,6.51063637769217,1.88558730959436,3.45284270028991,0.000554712368560674,0.019272631389399
"Gm9397",16.0682704575293,7.68764820810464,2.38822171106135,3.21898430639765,0.00128645525741563,0.0334667704189069
"Gm43522",19.9859701574786,-23.8230254046919,3.00445471623588,-7.92923430529799,2.2050117633223e-15,6.45054141242306e-13
"Lef1",69.3257174002102,6.33322468121241,1.55289577725547,4.07833209026139,4.53599441533448e-05,0.00292281895652411
"Gm43445",21.3382256519027,22.8899750396992,3.0337415803598,7.54513014156746,4.51836063916723e-14,6.41651078340767e-12
"Gm43362",54.7668574435415,3.83442506826899,1.08209953573769,3.54350495645947,0.000394845888628054,0.0156940511221808
"Gm11827",26.6579407695664,4.07789554678985,1.33140692882649,3.06284687160531,0.0021924221754183,0.0465332460935758
"Mmp16",33.869537132449,6.42979151072536,1.67038907732661,3.84927775091535,0.000118466616421731,0.00658853534601227
"Prdx6-ps2",14.912400993348,-23.4032444259818,3.00489062469989,-7.7883847863245,6.78712204122828e-15,1.15436318717495e-12
"Casp8ap2",25.7505456209201,-4.00265781848184,1.3112431003432,-3.05256730611905,0.00226892841944532,0.0475919959614871
"Fancg",41.5488192109682,4.44345204045229,1.06589997360466,4.16873266768685,3.06297987705797e-05,0.00220700525427226
"Atp8b5",16.5554733918943,5.87309021623187,1.56528714139128,3.75208488010172,0.00017537006445403,0.00875473697190818
"Car9",18.296324818517,6.87280006241537,2.14522327140814,3.2037691153257,0.00135641205732302,0.0344993165125065
"Glipr2",37.766655244915,3.30563437700168,0.955947609113828,3.45796604906626,0.000544269968175431,0.0190000878866397
"Nr4a3",26.8913086058791,-7.76203141572175,2.08562547716872,-3.72168037871252,0.000197901421568283,0.00961695712052917
"Zfp462",51.940288736411,-7.71556941414899,2.0964366579915,-3.68032555848405,0.000232936366499303,0.0107821526353965
"Gm12519",21.3382256519027,22.8899750396992,3.0337415803598,7.54513014156746,4.51836063916723e-14,6.41651078340767e-12
"Susd1",52.2948834672824,3.06325538864117,0.74005886875811,4.13920502538076,3.48511388323419e-05,0.00243907946268261
"Tnfsf8",22.4785826733806,-7.68510596789536,2.40402193505984,-3.19677031886319,0.00138975539082961,0.0350481932787323
"Gm11228",15.0657112384891,-23.4417312976735,3.00487313013276,-7.80123828277497,6.13026341169293e-15,1.08492370098209e-12
"Acer2",112.787851875081,3.56687825586111,0.916338663140728,3.89253274944847,9.92031029281858e-05,0.00571277081311249
"Hacd4",26.4526637289885,4.78263620562373,1.4973308584948,3.19410782092042,0.00140263719750431,0.035251502212879
"Ube2u",24.4681085484516,4.75832032979181,1.37129176383981,3.46995472099083,0.00052054610995643,0.0185256154509311
"Gm12715",11.9887768673804,-6.78691072592082,2.1089578325696,-3.21813486315726,0.00129027135052078,0.0334667704189069
"Dmrtb1",16.2743197221018,7.70412192000905,2.40617106860452,3.20181803385954,0.00136563234161081,0.0344993165125065
"Scp2",6711.01959172749,0.573074859425949,0.167435391265875,3.42266264672771,0.000620109862820977,0.0205676801893026
"Foxd2os",38.4171906826572,3.37594367434656,1.01594742393045,3.32295116344295,0.000890705067171804,0.026213969854169
"Gm12838",26.2428922367103,8.40434676270031,1.76369131365755,4.76520278668911,1.88663807355045e-06,0.000190316242081535
"Rad54l",34.2597604791012,4.06190127831682,1.07057924333514,3.79411547870375,0.000148170707229302,0.00774033190943927
"Gm22335",27.845222001733,6.9110652538021,1.51394453276325,4.56493953658132,4.99638323739244e-06,0.00045676311008337
"Mpl",40.7524292286404,4.81653141413259,1.3893444218693,3.46676557541589,0.000526761077965905,0.0185661067166441
"Ermap",18.5262734570259,6.69890387860516,2.11886354231614,3.16155511896842,0.00156929115534645,0.0375679570036867
"Oscp1",22.8480163587818,5.3955642623586,1.73213017781723,3.11498773675192,0.00183952557469607,0.0410789932535563
"Fabp3",37.1098069192416,-24.6214942250278,2.4429017164055,-10.078790341699,6.85650104419757e-24,3.34300135911593e-20
"Gm28874",12.5317386290857,-6.91048928651592,1.39369291600304,-4.95840167311352,7.10754953816951e-07,7.93604023624469e-05
"Stmn1",53.035269869227,3.78372995814838,0.90990868701132,4.15836227542392,3.20537395114337e-05,0.00227597110598903
"Myom3",15.7825806403755,-5.92158649842415,1.667203070032,-3.55180877774564,0.000382592795635314,0.0153741341257081
"Pla2g2d",13.4587693308849,6.02761589499271,1.54613686457368,3.89850085920738,9.6790057456481e-05,0.00564043095783246
"Fhad1",34.0761846200515,-2.49235548773099,0.784894142689696,-3.17540334699164,0.00149628358696127,0.0363099071281089
"Anp32b-ps1",25.5202678806019,6.22099930107852,1.89663212826167,3.28002421153767,0.00103798178475168,0.0293616702213043
"Gm572",50.9214499150961,9.35638816850928,2.08264891617269,4.49254221191714,7.03779629109632e-06,0.000620131604517264
"Ankrd65",32.8985939289457,-23.5742420362095,3.00395161079982,-7.84774360261175,4.23589085902632e-15,9.28124055298825e-13
"Gm43519",19.0154647278299,7.92802153737745,2.42885430512712,3.2640992589148,0.00109812686908246,0.0304149516777543
"Atg9b",54.8832344722257,9.63531439297668,1.97545120451468,4.87752588925316,1.07424752175317e-06,0.000115536900740321
"Prkag2os1",23.658663520292,3.45268790485755,1.07823498177166,3.20216646948738,0.0013639815003627,0.0344993165125065
"Gm26051",23.9796235705752,-24.0697188799385,3.0042413534408,-8.01191250908358,1.12938202849252e-15,4.58874192521113e-13
"4930478M09Rik",35.2176367068198,-24.5711323607568,3.00390075284052,-8.17974173664762,2.84452875231073e-16,3.28074529513365e-13
"Gm2810",26.4807885061664,4.41672005415218,1.17209266974616,3.7682345160547,0.000164406211885774,0.00843067508242113
"Gm16014",23.3043769497237,8.23078560759162,1.84400069566467,4.46354799482591,8.06135308323673e-06,0.000689552114318734
"D5Ertd615e",28.2328879440327,-8.01851130898639,2.30341081425717,-3.48114685376793,0.000499271672860953,0.0179873072880226
"Gm43318",17.8328826904565,-23.6646402738771,3.00460937066944,-7.8761121178972,3.37725210422784e-15,8.60903682259213e-13
"Gm43628",28.286641509,-24.2995543203508,3.00407881867567,-8.08885378415707,6.02288202936972e-16,3.83029110624308e-13
"Ugdh",573.828343426318,0.871245203366655,0.236205193776087,3.68850993256549,0.000225571221794804,0.0106091005183042
"Gm43769",16.550498899229,7.7287274968648,2.39979853908523,3.22057346522549,0.00127934398127963,0.0334667704189069
"Commd8",119.5082096316,2.2569515509102,0.73038105509456,3.09010144111418,0.00200088144706261,0.0436168299943143
"Gm43417",28.2223296265379,8.49966602687942,2.38578133545249,3.56263413606904,0.000367152202532108,0.0150852114225763
"Tmprss11c",22.0494998402995,22.9261177786774,3.03368249441721,7.55719091265077,4.11867236435224e-14,6.21070316220415e-12
"Pf4",48.8280575527371,2.54277741480749,0.82386561475279,3.08639827815909,0.00202597252980773,0.0439672109695811
"Cops4",125.746737928496,-2.01724309725268,0.613516492259648,-3.28800141920057,0.00100901330835833,0.0286810963941941
"Slc10a6",15.2892138789187,6.38719724966338,1.55242298459531,4.11434081628751,3.88287396368261e-05,0.00260526593884337
"Rpap2",149.615918478968,2.87198641523939,0.935855971289106,3.06883377714985,0.00214896123131102,0.045785857492559
"Chek2",78.7403372991121,4.45470234239905,0.930345731380829,4.78822247702188,1.68265051189402e-06,0.000172871174690164
"Cryba4",19.5338815902176,5.81945398881473,1.81293837386527,3.20995687040777,0.00132754889960692,0.0340071064002635
"Bicdl1",22.3765772262777,-6.3839082174236,1.45179604515609,-4.39724866225079,1.09631720972758e-05,0.000900889428465468
"Gm3970",21.3135511669674,8.09216847016815,2.47424440469511,3.27056149134358,0.00107334204070764,0.0299043314846298
"Myl2",63.696054949612,-9.21990058323517,1.89451161634212,-4.86663713418488,1.13513167988601e-06,0.000121193949501406
"Ccdc63",19.5252984974365,7.20118842097837,1.70255912029511,4.22962605828933,2.34080082675308e-05,0.00173801490826991
"P2rx4",254.820494678218,1.19598740088257,0.303919562815149,3.93521032277215,8.31238695606847e-05,0.00491400394628152
"Rilpl2",87.3335380862612,2.77041021864255,0.818533043363749,3.38460400725864,0.000712810079736971,0.0225676905547893
"Tmem132c",15.2812328790093,7.61445052866438,2.4038186667778,3.16764764077283,0.00153677656223948,0.0370320111628944
"Gm43474",30.5267141877426,-7.43748463177694,1.58454760904169,-4.69375901950654,2.68229986233104e-06,0.000259827815141167
"Adgrd1",31.4350041874723,-3.67951303417284,1.00804649245655,-3.65014219255512,0.000262095177868406,0.0118968965460296
"Gm42986",35.9732288755761,-24.6278881154754,3.00388548607721,-8.19867742283249,2.43046148750833e-16,3.23185092525313e-13
"Gm42885",16.9940418600632,-7.29052054124896,2.17475976562402,-3.35233374117395,0.000801333555298277,0.0243713620912949
"Limk1",28.550853116439,2.599381467825,0.818073037094115,3.177444250037,0.00148579252335991,0.0362816147565699
"Ssc4d",43.5120450774091,4.52051104056131,1.09459436980211,4.12985044074232,3.62999297796868e-05,0.00250452392871452
"Orai2",42.268247561439,5.02845019898684,1.60267057141473,3.13754447649716,0.0017036942396655,0.0395554534025195
"Actl6b",12.5719449628805,-6.62633469017763,2.13134358740044,-3.10899412433996,0.0018772545152354,0.041730397863751
"Zfp113",59.9649272425758,2.31300913485946,0.735752009277016,3.14373471726205,0.00166806582368554,0.039113640473981
"Micall2",34.1241955709264,4.49620929947966,1.03604308302467,4.33978989208943,1.42619011654836e-05,0.00114620235355785
"Gm2314",26.4169176543875,7.74072589560897,2.1979824177664,3.52174149940432,0.000428721973585392,0.0165459533182943
"Plut",18.2095070615987,7.86521537519371,2.42374199049899,3.24507121881173,0.00117421252656602,0.0319836250020133
"Gm15411",26.183040219952,7.94394734038271,1.71517285162017,4.63157245806378,3.62898948497406e-06,0.000335957146814655
"Asns",55.4031767288671,-9.02381439527275,1.77756047345039,-5.07651611860878,3.84418201230404e-07,4.46260716618819e-05
"Gpr85",16.1559371027098,-7.22105916120229,2.12723127799793,-3.39458113270998,0.000687336710718141,0.0220211557067218
"Snd1",191.561978643599,-1.34131144147433,0.401525596002391,-3.34053782580363,0.000836162895586727,0.0251140753054354
"Gm13859",21.5151961692334,22.9015131913203,3.033726512239,7.54897091050511,4.38710838015831e-14,6.41651078340767e-12
"Cyren",44.9542118573223,-4.65178747792265,1.40499912569597,-3.31088282750239,0.000930021422679855,0.0270445792237341
"Gm15697",43.7686330207462,9.13252090732176,2.43956714600778,3.74350053134083,0.000181474218521585,0.00899804540445838
"Dennd2a",34.8003983368592,3.47377960124456,1.07197207827033,3.24055045057669,0.00119299159592537,0.0321609341892508
"8030453O22Rik",20.4824820110593,-6.54617994002855,1.82726197694766,-3.58250761117658,0.000340311698087761,0.0141815931849849
"Trbv13-1",299.114262862995,-9.93844435877091,2.98390376490753,-3.33068528404062,0.00086632487374528,0.0256512832556118
"Trbc2",317.90452230751,-7.71186882526016,1.52286551551418,-5.06405112381598,4.10439501834958e-07,4.72716424672436e-05
"Trpv5",26.96390403391,21.4629443952492,2.8352065147195,7.57015204494639,3.72787651716409e-14,5.92691845832164e-12
"Olfr446",28.9015684983261,-24.3289472659146,3.00405956521776,-8.09869003517946,5.55541306515226e-16,3.83029110624308e-13
"Gimap1os",44.5400826867388,6.2509329565158,1.20550257998631,5.18533353664558,2.15628611438604e-07,2.60661132191113e-05
"Igf2bp3",60.1560290705239,9.13845703049564,2.22001099854501,4.11640169192178,3.84833363424146e-05,0.00259398968055529
"Mpp6",237.783278006111,0.983880406221998,0.321891879929836,3.05655553174084,0.00223896002997248,0.0472544868283345
"Pde1c",12.0279233217664,4.80871564206564,1.53590496790322,3.13086795248171,0.00174290509034825,0.0398335511820685
"Pyurf",83.2612870691674,-3.28762500696795,0.854026536431137,-3.84955837637844,0.000118330980375751,0.00658853534601227
"Il12rb2",17.6266618847288,-7.33623167187651,2.32623312711032,-3.15369581250427,0.00161217032230276,0.038157306317674
"Igkv4-60",18.2749124473339,7.86917195800368,2.50942472985989,3.1358469789381,0.00171358588095089,0.0396592099377669
"Vamp8",406.765352150732,0.537713402468592,0.1671520965315,3.21691090705081,0.00129578830550471,0.0334667704189069
"Dnah6",13.1304325310334,7.39868712832253,2.05899899928373,3.59334177962025,0.000326463916167385,0.0138372265107023
"Clec4f",553.223291581457,1.00721488102777,0.144647247226069,6.96324956294261,3.3251200951832e-12,4.63205063164235e-10
"Gm10443",44.3124349148585,2.51002090298791,0.735535083357378,3.41251010289111,0.000643675409926164,0.0208297350021903
"Efcc1",44.5237422052786,3.64725983484966,0.827477380981766,4.40768523548323,1.04481234774738e-05,0.00086832217105119
"Gm44168",23.9182069558682,8.26058563523603,2.4436221280817,3.3804676837334,0.000723625839986725,0.0228113688825126
"Gm44001",26.4418605410218,-23.6123231289295,3.00414235232503,-7.85992152158001,3.8437420358892e-15,9.28124055298825e-13
"Gm7825",14.6699623151228,7.55476137003685,2.40632602759463,3.13954189224667,0.00169212218677897,0.0393492388330937
"4933431M02Rik",24.9045430677066,-24.1142991484779,3.00420164820156,-8.02685770541195,1.00000959105586e-15,4.31038818724234e-13
"Camk1",122.391084039574,1.16347751801767,0.340864411359224,3.41331473525856,0.000641777774058642,0.0208143758340483
"Il17re",12.1415625800567,4.82884999124805,1.53721918963714,3.14128916930051,0.00168205864862865,0.0392129437693766
"Fancd2os",15.0539871241767,7.59003846782299,2.42911981130242,3.12460440712204,0.00178044324428567,0.040251226173364
"Clec4a3",40.8391134435665,5.64093350628794,1.02214056079819,5.51874538848445,3.41428456486074e-08,4.30523623536363e-06
"P3h3",57.4198322370341,2.83089686182431,0.745450991417544,3.79756267604004,0.000146125835733663,0.00768842661610178
"Dyrk4",11.1602262336485,6.39163726997611,2.02224662526581,3.16066160779771,0.00157411255726715,0.0376218045345533
"Gm19065",22.8082780600175,8.20334004619831,1.732162544914,4.73589506382359,2.18090417351021e-06,0.000218207443199112
"Gm8703",26.4845560946437,8.40939263371936,2.37169441577852,3.54573193653152,0.000391524268048177,0.0156899327910704
"Foxm1",15.6609480182054,-6.25341796232433,1.86891804868885,-3.34600972295786,0.000819835208789278,0.0248275975133763
"Gm44067",22.5832231819145,6.11193488375376,1.65450611910043,3.694114402597,0.00022065444992924,0.0104731653740652
"Klra7",26.8893723138829,-7.94887036091941,2.2828962533793,-3.48192360872858,0.000497825688832433,0.0179873072880226
"Hmgb1l",30.5640922960671,8.61348847625599,2.45651370117814,3.50638731309537,0.000454233726248199,0.0171181602958733
"Rpl36a-ps3",11.2235089883966,4.76665491942368,1.47024249055906,3.24208758081204,0.00118657551440746,0.0320972027255415
"Pde6h",20.907517637087,-23.8879296358669,3.00439822430664,-7.95098647130234,1.85032154663617e-15,5.88362027448853e-13
"E330012B07Rik",15.9956887619048,-23.5113358298274,3.00477434151734,-7.82465941118052,5.09033135447886e-15,1.01994899619126e-12
"3010003L21Rik",16.1979785210734,5.24754966720256,1.51346794781435,3.46723541438768,0.00052584113853246,0.0185661067166441
"Gm10388",35.3953332576132,-8.35125654973644,2.17338436154543,-3.84251248766607,0.000121781215802363,0.00664661881918343
"Gm5340",12.9253510999824,-6.19808074398025,1.91679493879733,-3.2335648527271,0.00122255575123271,0.0326319762286147
"Tmc4",81.8410074865267,3.19475094943542,0.881605331521908,3.62378814556435,0.00029031943440769,0.0127906697803653
"Atp6v0c-ps1",13.8255273445868,-6.98872924328119,2.23565775447659,-3.12602822560262,0.00177184544768132,0.0401188596954098
"Tnni3",28.9367529881924,5.08338296336097,1.40662212510268,3.61389379040935,0.000301632662839715,0.0130531981046051
"Gm44862",28.5208072434031,8.51517661819965,2.37656351143189,3.58297877470534,0.00033969821980101,0.0141815931849849
"Gm34779",18.1403461851196,-23.6947052331907,3.00458503293072,-7.88618227591932,3.11571423779656e-15,8.13813431361613e-13
"Vmn1r88",14.5676112020084,7.54485237334813,2.40648411958317,3.13521801866492,0.00171726434344154,0.0396815569534271
"Obox3",13.5052989619492,7.43356502360033,2.4325721009391,3.05584571192385,0.00224426709449056,0.0472544868283345
"Gng8",26.4701772051441,4.14958621311859,1.05451450718331,3.93506792448258,8.3173169949357e-05,0.00491400394628152
"Gm44655",27.8424822593969,8.4794437189404,2.40294994869304,3.5287641856845,0.000417504985611873,0.0162416101716619
"Ckm",83.2837589014176,-9.5962785435858,2.04599319616834,-4.69027881498206,2.72833017333251e-06,0.000262547930561412
"Gm45167",15.0657112384891,-23.4417312976735,3.00487313013276,-7.80123828277497,6.13026341169293e-15,1.08492370098209e-12
"Plaur",29.1987677771701,-6.68528328218438,1.40191582324653,-4.76867667182951,1.85440005223948e-06,0.000188363260861854
"Atp1a3",14.6234176187191,6.78133702596678,1.93785864516744,3.49939715307813,0.00046631145698098,0.0173271477787878
"Gm30146",26.3154224979592,8.39901475217947,2.37598410786979,3.53496251273738,0.000407833012235636,0.0160359501880931
"AC074312.1",28.9820435242636,8.53697690174197,2.43730254985686,3.50263322961007,0.000460683329431665,0.0171898343357066
"4932431P20Rik",21.0974199221774,8.07743339637595,2.46339619505275,3.2789826551644,0.00104182039002235,0.0293616702213043
"Zfp536",35.7172637467627,4.96343428483189,1.59923577964074,3.10362883823603,0.0019116298224634,0.0424300598075451
"Gm6872",45.0199697183542,9.1845490213365,1.77573533617912,5.17225108618891,2.31290497092483e-07,2.77302139423913e-05
"Gm44997",8.6081666377918,-5.73641168645618,1.88331136707538,-3.04591783745474,0.00231971214977024,0.048196632975411
